840 30 0 0 0 0 0
850 30 0 0 0 0 0
860 30 0 0 0 0 0
870 30 0 0 0 0 0
880 30 0 0 0 0 0
890 30 0 0 0 0 0
900 30 0 0 0 0 0
910 30 0 0 0 0 0
920 30 0 0 0 0 0
930 30 0 0 0 0 0
940 30 0 0 0 0 0
950 30 0 0 0 0 0
960 30 0 0 0 0 0
970 30 0 0 0 0 0
980 30 0 0 0 0 0
990 30 0 0 0 0 0
1000 30 0 0 0 0 0
1010 30 0 0 0 0 0
1020 30 0 0 0 0 0
1030 30 0 0 0 0 0
1040 30 0 0 0 0 0
1050 30 0 0 0 0 0
1060 30 0 0 0 0 0
1070 30 0 0 0 0 0
1080 30 0 0 0 0 0
1090 30 0 0 0 0 0
1100 30 0 0 0 0 0
1110 30 0 0 0 0 0
1120 30 0 0 0 0 0
1130 30 0 0 0 0 0
1140 30 0 0 0 0 0
1150 30 0 0 0 0 0
1160 30 0 0 0 0 0
1170 30 0 0 0 0 0
1180 30 0 0 0 0 0
1190 30 0 0 0 0 0
1200 30 0 0 0 0 0
1210 30 0 0 0 0 0
1220 30 0 0 0 0 0
1230 30 0 0 0 0 0
1240 30 0 0 0 0 0
1250 30 0 0 0 0 0
1260 30 0 0 0 0 0
1270 30 0 0 0 0 0
1280 30 0 0 0 0 0
1290 30 0 0 0 0 0
1300 30 0 0 0 0 0
1310 30 0 0 0 0 0
1320 30 0 0 0 0 0
1330 30 0 0 0 0 0
1340 30 0 0 0 0 0
1350 30 0 0 0 0 0
1360 30 0 0 0 0 0
1370 30 0 0 0 0 0
1380 30 0 0 0 0 0
1390 30 0 0 0 0 0
1400 30 0 0 0 0 0
1410 30 0 0 0 0 0
1420 30 0 0 0 0 0
1430 30 0 0 0 0 0
1440 30 0 0 0 0 0
1450 30 0 0 0 0 0
1460 30 0 0 0 0 0
1470 30 0 0 0 0 0
1480 30 0 0 0 0 0
1490 30 0 0 0 0 0
1500 30 0 0 0 0 0
1510 30 0 0 0 0 0
1520 30 0 0 0 0 0
1530 30 0 0 0 0 0
1540 30 0 0 0 0 0
1550 30 0 0 0 0 0
1560 30 0 0 0 0 0
1570 30 0 0 0 0 0
1580 30 0 0 0 0 0
1590 30 0 0 0 0 0
1600 30 0 0 0 0 0
1610 30 0 0 0 0 0
1620 30 0 0 0 0 0
1630 30 0 0 0 0 0
1640 30 0 0 0 0 0
1650 30 0 0 0 0 0
1660 30 0 0 0 0 0
1670 30 0 0 0 0 0
1680 30 0 0 0 0 0
1690 30 0 0 0 0 0
1700 30 0 0 0 0 0
1710 30 0 0 0 0 0
1720 30 0 0 0 0 0
1730 30 0 0 0 0 0
1740 30 0 0 0 0 0
1750 30 0 0 0 0 0
1760 30 0 0 0 0 0
1770 30 0 0 0 0 0
1780 30 0 0 0 0 0
1790 30 0 0 0 0 0
1800 30 5.7 0 0 0 0
1810 30 5.7 0 0 0 0
1820 30 5.7 0 0 0 0
1830 30 5.7 0 0 0 0
1840 30 5.7 0 0 0 0
1850 30 5.7 0 0 0 0
1860 30 5.7 0 0 0 0
1870 30 5.7 0 0 0 0
1880 30 5.7 0 0 0 0
1890 30 5.7 0 0 0 0
1900 30 5.7 0 0 0 0
1910 30 5.7 0 0 0 0
1920 30 5.7 0 0 0 0
1930 30 5.7 0 0 0 0
1940 30 5.7 0 0 0 0
1950 30 5.7 0 0 0 0
1960 30 5.7 0 0 0 0
1970 30 5.7 0 0 0 0
1980 30 5.7 0 0 0 0
1990 30 5.7 0 0 0 0
2000 30 5.7 0 0 0 0
2010 30 5.7 0 0 0 0
2020 30 5.7 0 0 0 0
2030 30 5.7 0 0 0 0
2040 30 5.7 0 0 0 0
2050 30 5.7 0 0 0 0
2060 30 5.7 0 0 0 0
2070 30 5.7 0 0 0 0
2080 30 5.7 0 0 0 0
2090 30 5.7 0 0 0 0
2100 30 5.7 0 0 0 0
2110 30 5.7 0 0 0 0
2120 30 5.7 0 0 0 0
2130 30 5.7 0 0 0 0
2140 30 5.7 0 0 0 0
2150 30 5.7 0 0 0 0
2160 30 5.7 0 0 0 0
2170 30 5.7 0 0 0 0
2180 30 5.7 0 0 0 0
2190 30 5.7 0 0 0 0
2200 30 5.7 0 0 0 0
2210 30 5.7 0 0 0 0
2220 30 5.7 0 0 0 0
2230 30 5.7 0 0 0 0
2240 30 5.7 0 0 0 0
2250 30 5.7 0 0 0 0
2260 30 5.7 0 0 0 0
2270 30 5.7 0 0 0 0
2280 30 5.7 0 0 0 0
2290 30 5.7 0 0 0 0
2300 30 5.7 0 0 0 0
2310 30 5.7 0 0 0 0
2320 30 5.7 0 0 0 0
2330 30 5.7 0 0 0 0
2340 30 5.7 0 0 0 0
2350 30 5.7 0 0 0 0
2360 30 5.7 0 0 0 0
2370 30 5.7 0 0 0 0
2380 30 5.7 0 0 0 0
2390 30 5.7 0 0 0 0
2400 30 0 0 0 0 0
2410 30 0 0 0 0 0
2420 30 0 0 0 0 0
2430 30 0 0 0 0 0
2440 30 0 0 0 0 0
2450 30 0 0 0 0 0
2460 30 0 0 0 0 0
2470 30 0 0 0 0 0
2480 30 0 0 0 0 0
2490 30 0 0 0 0 0
2500 30 0 0 0 0 0
2510 30 0 0 0 0 0
2520 30 0 0 0 0 0
2530 30 0 0 0 0 0
2540 30 0 0 0 0 0
2550 30 0 0 0 0 0
2560 30 0 0 0 0 0
2570 30 0 0 0 0 0
2580 30 0 0 0 0 0
2590 30 0 0 0 0 0
2600 30 0 0 0 0 0
2610 30 0 0 0 0 0
2620 30 0 0 0 0 0
2630 30 0 0 0 0 0
2640 30 0 0 0 0 0
2650 30 0 0 0 0 0
2660 30 0 0 0 0 0
2670 30 0 0 0 0 0
2680 30 0 0 0 0 0
2690 30 0 0 0 0 0
2700 30 0 0 0 0 0
2710 30 0 0 0 0 0
2720 30 0 0 0 0 0
2730 30 0 0 0 0 0
2740 30 0 0 0 0 0
2750 30 0 0 0 0 0
2760 30 0 0 0 0 0
2770 30 0 0 0 0 0
2780 30 0 0 0 0 0
2790 30 0 0 0 0 0
2800 30 0 0 0 0 0
2810 30 0 0 0 0 0
2820 30 0 0 0 0 0
2830 30 0 0 0 0 0
2840 30 0 0 0 0 0
2850 30 0 0 0 0 0
2860 30 0 0 0 0 0
2870 30 0 0 0 0 0
2880 30 0 0 0 0 0
2890 30 0 0 0 0 0
2900 30 0 0 0 0 0
2910 30 0 0 0 0 0
2920 30 0 0 0 0 0
2930 30 0 0 0 0 0
2940 30 0 0 0 0 0
2950 30 0 0 0 0 0
2960 30 0 0 0 0 0
2970 30 0 0 0 0 0
2980 30 0 0 0 0 0
2990 30 0 0 0 0 0
3000 30 0 0 0 0 0
3010 30 0 0 0 0 0
3020 30 0 0 0 0 0
3030 30 0 0 0 0 0
3040 30 0 0 0 0 0
3050 30 0 0 0 0 0
3060 30 0 0 0 0 0
3070 30 0 0 0 0 0
3080 30 0 0 0 0 0
3090 30 0 0 0 0 0
3100 30 0 0 0 0 0
3110 30 0 0 0 0 0
3120 30 0 0 0 0 0
3130 30 0 0 0 0 0
3140 30 0 0 0 0 0
3150 30 0 0 0 0 0
3160 30 0 0 0 0 0
3170 30 0 0 0 0 0
3180 30 0 0 0 0 0
3190 30 0 0 0 0 0
3200 30 0 0 0 0 0
3210 30 0 0 0 0 0
3220 30 0 0 0 0 0
3230 30 0 0 0 0 0
3240 30 0 0 0 0 0
3250 30 0 0 0 0 0
3260 30 0 0 0 0 0
3270 30 0 0 0 0 0
3280 30 0 0 0 0 0
3290 30 0 0 0 0 0
3300 30 0 0 0 0 0
3310 30 0 0 0 0 0
3320 30 0 0 0 0 0
3330 30 0 0 0 0 0
3340 30 0 0 0 0 0
3350 30 0 0 0 0 0
3360 30 0 0 0 0 0
3370 30 0 0 0 0 0
3380 30 0 0 0 0 0
3390 30 0 0 0 0 0
3400 30 0 0 0 0 0
3410 30 0 0 0 0 0
3420 30 0 0 0 0 0
3430 30 0 0 0 0 0
3440 30 0 0 0 0 0
3450 30 0 0 0 0 0
3460 30 0 0 0 0 0
3470 30 0 0 0 0 0
3480 30 0 0 0 0 0
3490 30 0 0 0 0 0
3500 30 0 0 0 0 0
3510 30 0 0 0 0 0
3520 30 0 0 0 0 0
3530 30 0 0 0 0 0
3540 30 0 0 0 0 0
3550 30 0 0 0 0 0
3560 30 0 0 0 0 0
3570 30 0 0 0 0 0
3580 30 0 0 0 0 0
3590 30 0 0 0 0 0
3600 0 0 0 0 0 0
3610 0 0 0 0 0 0
3620 0 0 0 0 0 0
3630 0 0 0 0 0 0
3640 0 0 0 0 0 0
3650 0 0 0 0 0 0
3660 0 0 0 0 0 0
3670 0 0 0 0 0 0
3680 0 0 0 0 0 0
3690 0 0 0 0 0 0
3700 0 0 0 0 0 0
3710 0 0 0 0 0 0
3720 0 0 0 0 0 0
3730 0 0 0 0 0 0
3740 0 0 0 0 0 0
3750 0 0 0 0 0 0
3760 0 0 0 0 0 0
3770 0 0 0 0 0 0
3780 0 0 0 0 0 0
3790 0 0 0 0 0 0
3800 0 0 0 0 0 0
3810 0 0 0 0 0 0
3820 0 0 0 0 0 0
3830 0 0 0 0 0 0
3840 0 0 0 0 0 0
3850 0 0 0 0 0 0
3860 0 0 0 0 0 0
3870 0 0 0 0 0 0
3880 0 0 0 0 0 0
3890 0 0 0 0 0 0
3900 0 0 0 0 0 0
3910 0 0 0 0 0 0
3920 0 0 0 0 0 0
3930 0 0 0 0 0 0
3940 0 0 0 0 0 0
3950 0 0 0 0 0 0
3960 0 0 0 0 0 0
3970 0 0 0 0 0 0
3980 0 0 0 0 0 0
3990 0 0 0 0 0 0
4000 0 0 0 0 0 0
4010 0 0 0 0 0 0
4020 0 0 0 0 0 0
4030 0 0 0 0 0 0
4040 0 0 0 0 0 0
4050 0 0 0 0 0 0
4060 0 0 0 0 0 0
4070 0 0 0 0 0 0
4080 0 0 0 0 0 0
4090 0 0 0 0 0 0
4100 0 0 0 0 0 0
4110 0 0 0 0 0 0
4120 0 0 0 0 0 0
4130 0 0 0 0 0 0
4140 0 0 0 0 0 0
4150 0 0 0 0 0 0
4160 0 0 0 0 0 0
4170 0 0 0 0 0 0
4180 0 0 0 0 0 0
4190 0 0 0 0 0 0
4200 0 0 0 0 0 0
4210 0 0 0 0 0 0
4220 0 0 0 0 0 0
4230 0 0 0 0 0 0
4240 0 0 0 0 0 0
4250 0 0 0 0 0 0
4260 0 0 0 0 0 0
4270 0 0 0 0 0 0
4280 0 0 0 0 0 0
4290 0 0 0 0 0 0
4300 0 0 0 0 0 0
4310 0 0 0 0 0 0
4320 0 0 0 0 0 0
4330 0 0 0 0 0 0
4340 0 0 0 0 0 0
4350 0 0 0 0 0 0
4360 0 0 0 0 0 0
4370 0 0 0 0 0 0
4380 0 0 0 0 0 0
4390 0 0 0 0 0 0
4400 0 0 0 0 0 0
4410 0 0 0 0 0 0
4420 0 0 0 0 0 0
4430 0 0 0 0 0 0
4440 0 0 0 0 0 0
4450 0 0 0 0 0 0
4460 0 0 0 0 0 0
4470 0 0 0 0 0 0
4480 0 0 0 0 0 0
4490 0 0 0 0 0 0
4500 0 5.7 0 0 0 0
4510 0 5.7 0 0 0 0
4520 0 5.7 0 0 0 0
4530 0 5.7 0 0 0 0
4540 0 5.7 0 0 0 0
4550 0 5.7 0 0 0 0
4560 0 5.7 0 0 0 0
4570 0 5.7 0 0 0 0
4580 0 5.7 0 0 0 0
4590 0 5.7 0 0 0 0
4600 0 5.7 0 0 0 0
4610 0 5.7 0 0 0 0
4620 0 5.7 0 0 0 0
4630 0 5.7 0 0 0 0
4640 0 5.7 0 0 0 0
4650 0 5.7 0 0 0 0
4660 0 5.7 0 0 0 0
4670 0 5.7 0 0 0 0
4680 0 5.7 0 0 0 0
4690 0 5.7 0 0 0 0
4700 0 5.7 0 0 0 0
4710 0 5.7 0 0 0 0
4720 0 5.7 0 0 0 0
4730 0 5.7 0 0 0 0
4740 0 5.7 0 0 0 0
4750 0 5.7 0 0 0 0
4760 0 5.7 0 0 0 0
4770 0 5.7 0 0 0 0
4780 0 5.7 0 0 0 0
4790 0 5.7 0 0 0 0
4800 0 5.7 0 0 0 0
4810 0 5.7 0 0 0 0
4820 0 5.7 0 0 0 0
4830 0 5.7 0 0 0 0
4840 0 5.7 0 0 0 0
4850 0 5.7 0 0 0 0
4860 0 5.7 0 0 0 0
4870 0 5.7 0 0 0 0
4880 0 5.7 0 0 0 0
4890 0 5.7 0 0 0 0
4900 0 5.7 0 0 0 0
4910 0 5.7 0 0 0 0
4920 0 5.7 0 0 0 0
4930 0 5.7 0 0 0 0
4940 0 5.7 0 0 0 0
4950 0 5.7 0 0 0 0
4960 0 5.7 0 0 0 0
4970 0 5.7 0 0 0 0
4980 0 5.7 0 0 0 0
4990 0 5.7 0 0 0 0
5000 0 5.7 0 0 0 0
5010 0 5.7 0 0 0 0
5020 0 5.7 0 0 0 0
5030 0 5.7 0 0 0 0
5040 0 5.7 0 0 0 0
5050 0 5.7 0 0 0 0
5060 0 5.7 0 0 0 0
5070 0 5.7 0 0 0 0
5080 0 5.7 0 0 0 0
5090 0 5.7 0 0 0 0
5100 0 0 0 0 0 0
5110 0 0 0 0 0 0
5120 0 0 0 0 0 0
5130 0 0 0 0 0 0
5140 0 0 0 0 0 0
5150 0 0 0 0 0 0
5160 0 0 0 0 0 0
5170 0 0 0 0 0 0
5180 0 0 0 0 0 0
5190 0 0 0 0 0 0
5200 0 0 0 0 0 0
5210 0 0 0 0 0 0
5220 0 0 0 0 0 0
5230 0 0 0 0 0 0
5240 0 0 0 0 0 0
5250 0 0 0 0 0 0
5260 0 0 0 0 0 0
5270 0 0 0 0 0 0
5280 0 0 0 0 0 0
5290 0 0 0 0 0 0
5300 0 0 0 0 0 0
5310 0 0 0 0 0 0
5320 0 0 0 0 0 0
5330 0 0 0 0 0 0
5340 0 0 0 0 0 0
5350 0 0 0 0 0 0
5360 0 0 0 0 0 0
5370 0 0 0 0 0 0
5380 0 0 0 0 0 0
5390 0 0 0 0 0 0
5400 30 0 0 0 0 0
5410 30 0 0 0 0 0
5420 30 0 0 0 0 0
5430 30 0 0 0 0 0
5440 30 0 0 0 0 0
5450 30 0 0 0 0 0
5460 30 0 0 0 0 0
5470 30 0 0 0 0 0
5480 30 0 0 0 0 0
5490 30 0 0 0 0 0
5500 30 0 0 0 0 0
5510 30 0 0 0 0 0
5520 30 0 0 0 0 0
5530 30 0 0 0 0 0
5540 30 0 0 0 0 0
5550 30 0 0 0 0 0
5560 30 0 0 0 0 0
5570 30 0 0 0 0 0
5580 30 0 0 0 0 0
5590 30 0 0 0 0 0
5600 30 0 0 0 0 0
5610 30 0 0 0 0 0
5620 30 0 0 0 0 0
5630 30 0 0 0 0 0
5640 30 0 0 0 0 0
5650 30 0 0 0 0 0
5660 30 0 0 0 0 0
5670 30 0 0 0 0 0
5680 30 0 0 0 0 0
5690 30 0 0 0 0 0
5700 30 0 0 0 0 0
5710 30 0 0 0 0 0
5720 30 0 0 0 0 0
5730 30 0 0 0 0 0
5740 30 0 0 0 0 0
5750 30 0 0 0 0 0
5760 30 0 0 0 0 0
5770 30 0 0 0 0 0
5780 30 0 0 0 0 0
5790 30 0 0 0 0 0
5800 30 0 0 0 0 0
5810 30 0 0 0 0 0
5820 30 0 0 0 0 0
5830 30 0 0 0 0 0
5840 30 0 0 0 0 0
5850 30 0 0 0 0 0
5860 30 0 0 0 0 0
5870 30 0 0 0 0 0
5880 30 0 0 0 0 0
5890 30 0 0 0 0 0
5900 30 0 0 0 0 0
5910 30 0 0 0 0 0
5920 30 0 0 0 0 0
5930 30 0 0 0 0 0
5940 30 0 0 0 0 0
5950 30 0 0 0 0 0
5960 30 0 0 0 0 0
5970 30 0 0 0 0 0
5980 30 0 0 0 0 0
5990 30 0 0 0 0 0
6000 30 0 0 0 0 0
6010 30 0 0 0 0 0
6020 30 0 0 0 0 0
6030 30 0 0 0 0 0
6040 30 0 0 0 0 0
6050 30 0 0 0 0 0
6060 30 0 0 0 0 0
6070 30 0 0 0 0 0
6080 30 0 0 0 0 0
6090 30 0 0 0 0 0
6100 30 0 0 0 0 0
6110 30 0 0 0 0 0
6120 30 0 0 0 0 0
6130 30 0 0 0 0 0
6140 30 0 0 0 0 0
6150 30 0 0 0 0 0
6160 30 0 0 0 0 0
6170 30 0 0 0 0 0
6180 30 0 0 0 0 0
6190 30 0 0 0 0 0
6200 30 0 0 0 0 0
6210 30 0 0 0 0 0
6220 30 0 0 0 0 0
6230 30 0 0 0 0 0
6240 30 0 0 0 0 0
6250 30 0 0 0 0 0
6260 30 0 0 0 0 0
6270 30 0 0 0 0 0
6280 30 0 0 0 0 0
6290 30 0 0 0 0 0
6300 30 0 0 0 0 0
6310 30 0 0 0 0 0
6320 30 0 0 0 0 0
6330 30 0 0 0 0 0
6340 30 0 0 0 0 0
6350 30 0 0 0 0 0
6360 30 0 0 0 0 0
6370 30 0 0 0 0 0
6380 30 0 0 0 0 0
6390 30 0 0 0 0 0
6400 30 0 0 0 0 0
6410 30 0 0 0 0 0
6420 30 0 0 0 0 0
6430 30 0 0 0 0 0
6440 30 0 0 0 0 0
6450 30 0 0 0 0 0
6460 30 0 0 0 0 0
6470 30 0 0 0 0 0
6480 30 0 0 0 0 0
6490 30 0 0 0 0 0
6500 30 0 0 0 0 0
6510 30 0 0 0 0 0
6520 30 0 0 0 0 0
6530 30 0 0 0 0 0
6540 30 0 0 0 0 0
6550 30 0 0 0 0 0
6560 30 0 0 0 0 0
6570 30 0 0 0 0 0
6580 30 0 0 0 0 0
6590 30 0 0 0 0 0
6600 30 0 0 0 0 0
6610 30 0 0 0 0 0
6620 30 0 0 0 0 0
6630 30 0 0 0 0 0
6640 30 0 0 0 0 0
6650 30 0 0 0 0 0
6660 30 0 0 0 0 0
6670 30 0 0 0 0 0
6680 30 0 0 0 0 0
6690 30 0 0 0 0 0
6700 30 0 0 0 0 0
6710 30 0 0 0 0 0
6720 30 0 0 0 0 0
6730 30 0 0 0 0 0
6740 30 0 0 0 0 0
6750 30 0 0 0 0 0
6760 30 0 0 0 0 0
6770 30 0 0 0 0 0
6780 30 0 0 0 0 0
6790 30 0 0 0 0 0
6800 30 0 0 0 0 0
6810 30 0 0 0 0 0
6820 30 0 0 0 0 0
6830 30 0 0 0 0 0
6840 30 0 0 0 0 0
6850 30 0 0 0 0 0
6860 30 0 0 0 0 0
6870 30 0 0 0 0 0
6880 30 0 0 0 0 0
6890 30 0 0 0 0 0
6900 30 0 0 0 0 0
6910 30 0 0 0 0 0
6920 30 0 0 0 0 0
6930 30 0 0 0 0 0
6940 30 0 0 0 0 0
6950 30 0 0 0 0 0
6960 30 0 0 0 0 0
6970 30 0 0 0 0 0
6980 30 0 0 0 0 0
6990 30 0 0 0 0 0
7000 30 0 0 0 0 0
7010 30 0 0 0 0 0
7020 30 0 0 0 0 0
7030 30 0 0 0 0 0
7040 30 0 0 0 0 0
7050 30 0 0 0 0 0
7060 30 0 0 0 0 0
7070 30 0 0 0 0 0
7080 30 0 0 0 0 0
7090 30 0 0 0 0 0
7100 30 0 0 0 0 0
7110 30 0 0 0 0 0
7120 30 0 0 0 0 0
7130 30 0 0 0 0 0
7140 30 0 0 0 0 0
7150 30 0 0 0 0 0
7160 30 0 0 0 0 0
7170 30 0 0 0 0 0
7180 30 0 0 0 0 0
7190 30 0 0 0 0 0
7200 30 5.7 0 0 0 0
7210 30 5.7 0 0 0 0
7220 30 5.7 0 0 0 0
7230 30 5.7 0 0 0 0
7240 30 5.7 0 0 0 0
7250 30 5.7 0 0 0 0
7260 30 5.7 0 0 0 0
7270 30 5.7 0 0 0 0
7280 30 5.7 0 0 0 0
7290 30 5.7 0 0 0 0
7300 30 5.7 0 0 0 0
7310 30 5.7 0 0 0 0
7320 30 5.7 0 0 0 0
7330 30 5.7 0 0 0 0
7340 30 5.7 0 0 0 0
7350 30 5.7 0 0 0 0
7360 30 5.7 0 0 0 0
7370 30 5.7 0 0 0 0
7380 30 5.7 0 0 0 0
7390 30 5.7 0 0 0 0
7400 30 5.7 0 0 0 0
7410 30 5.7 0 0 0 0
7420 30 5.7 0 0 0 0
7430 30 5.7 0 0 0 0
7440 30 5.7 0 0 0 0
7450 30 5.7 0 0 0 0
7460 30 5.7 0 0 0 0
7470 30 5.7 0 0 0 0
7480 30 5.7 0 0 0 0
7490 30 5.7 0 0 0 0
7500 30 5.7 0 0 0 0
7510 30 5.7 0 0 0 0
7520 30 5.7 0 0 0 0
7530 30 5.7 0 0 0 0
7540 30 5.7 0 0 0 0
7550 30 5.7 0 0 0 0
7560 30 5.7 0 0 0 0
7570 30 5.7 0 0 0 0
7580 30 5.7 0 0 0 0
7590 30 5.7 0 0 0 0
7600 30 5.7 0 0 0 0
7610 30 5.7 0 0 0 0
7620 30 5.7 0 0 0 0
7630 30 5.7 0 0 0 0
7640 30 5.7 0 0 0 0
7650 30 5.7 0 0 0 0
7660 30 5.7 0 0 0 0
7670 30 5.7 0 0 0 0
7680 30 5.7 0 0 0 0
7690 30 5.7 0 0 0 0
7700 30 5.7 0 0 0 0
7710 30 5.7 0 0 0 0
7720 30 5.7 0 0 0 0
7730 30 5.7 0 0 0 0
7740 30 5.7 0 0 0 0
7750 30 5.7 0 0 0 0
7760 30 5.7 0 0 0 0
7770 30 5.7 0 0 0 0
7780 30 5.7 0 0 0 0
7790 30 5.7 0 0 0 0
7800 30 0 0 0 0 0
7810 30 0 0 0 0 0
7820 30 0 0 0 0 0
7830 30 0 0 0 0 0
7840 30 0 0 0 0 0
7850 30 0 0 0 0 0
7860 30 0 0 0 0 0
7870 30 0 0 0 0 0
7880 30 0 0 0 0 0
7890 30 0 0 0 0 0
7900 30 0 0 0 0 0
7910 30 0 0 0 0 0
7920 30 0 0 0 0 0
7930 30 0 0 0 0 0
7940 30 0 0 0 0 0
7950 30 0 0 0 0 0
7960 30 0 0 0 0 0
7970 30 0 0 0 0 0
7980 30 0 0 0 0 0
7990 30 0 0 0 0 0
8000 30 0 0 0 0 0
8010 30 0 0 0 0 0
8020 30 0 0 0 0 0
8030 30 0 0 0 0 0
8040 30 0 0 0 0 0
8050 30 0 0 0 0 0
8060 30 0 0 0 0 0
8070 30 0 0 0 0 0
8080 30 0 0 0 0 0
8090 30 0 0 0 0 0
8100 30 0 0 0 0 0
8110 30 0 0 0 0 0
8120 30 0 0 0 0 0
8130 30 0 0 0 0 0
8140 30 0 0 0 0 0
8150 30 0 0 0 0 0
8160 30 0 0 0 0 0
8170 30 0 0 0 0 0
8180 30 0 0 0 0 0
8190 30 0 0 0 0 0
8200 30 0 0 0 0 0
8210 30 0 0 0 0 0
8220 30 0 0 0 0 0
8230 30 0 0 0 0 0
8240 30 0 0 0 0 0
8250 30 0 0 0 0 0
8260 30 0 0 0 0 0
8270 30 0 0 0 0 0
8280 30 0 0 0 0 0
8290 30 0 0 0 0 0
8300 30 0 0 0 0 0
8310 30 0 0 0 0 0
8320 30 0 0 0 0 0
8330 30 0 0 0 0 0
8340 30 0 0 0 0 0
8350 30 0 0 0 0 0
8360 30 0 0 0 0 0
8370 30 0 0 0 0 0
8380 30 0 0 0 0 0
8390 30 0 0 0 0 0
8400 30 0 0 0 0 0
8410 30 0 0 0 0 0
8420 30 0 0 0 0 0
8430 30 0 0 0 0 0
8440 30 0 0 0 0 0
8450 30 0 0 0 0 0
8460 30 0 0 0 0 0
8470 30 0 0 0 0 0
8480 30 0 0 0 0 0
8490 30 0 0 0 0 0
8500 30 0 0 0 0 0
8510 30 0 0 0 0 0
8520 30 0 0 0 0 0
8530 30 0 0 0 0 0
8540 30 0 0 0 0 0
8550 30 0 0 0 0 0
8560 30 0 0 0 0 0
8570 30 0 0 0 0 0
8580 30 0 0 0 0 0
8590 30 0 0 0 0 0
8600 30 0 0 0 0 0
8610 30 0 0 0 0 0
8620 30 0 0 0 0 0
8630 30 0 0 0 0 0
8640 30 0 0 0 0 0
8650 30 0 0 0 0 0
8660 30 0 0 0 0 0
8670 30 0 0 0 0 0
8680 30 0 0 0 0 0
8690 30 0 0 0 0 0
8700 30 0 0 0 0 0
8710 30 0 0 0 0 0
8720 30 0 0 0 0 0
8730 30 0 0 0 0 0
8740 30 0 0 0 0 0
8750 30 0 0 0 0 0
8760 30 0 0 0 0 0
8770 30 0 0 0 0 0
8780 30 0 0 0 0 0
8790 30 0 0 0 0 0
8800 30 0 0 0 0 0
8810 30 0 0 0 0 0
8820 30 0 0 0 0 0
8830 30 0 0 0 0 0
8840 30 0 0 0 0 0
8850 30 0 0 0 0 0
8860 30 0 0 0 0 0
8870 30 0 0 0 0 0
8880 30 0 0 0 0 0
8890 30 0 0 0 0 0
8900 30 0 0 0 0 0
8910 30 0 0 0 0 0
8920 30 0 0 0 0 0
8930 30 0 0 0 0 0
8940 30 0 0 0 0 0
8950 30 0 0 0 0 0
8960 30 0 0 0 0 0
8970 30 0 0 0 0 0
8980 30 0 0 0 0 0
8990 30 0 0 0 0 0
9000 0 0 0 0 0 0
9010 0 0 0 0 0 0
9020 0 0 0 0 0 0
9030 0 0 0 0 0 0
9040 0 0 0 0 0 0
9050 0 0 0 0 0 0
9060 0 0 0 0 0 0
9070 0 0 0 0 0 0
9080 0 0 0 0 0 0
9090 0 0 0 0 0 0
9100 0 0 0 0 0 0
9110 0 0 0 0 0 0
9120 0 0 0 0 0 0
9130 0 0 0 0 0 0
9140 0 0 0 0 0 0
9150 0 0 0 0 0 0
